player_id,round,kickoff_time,value_start,actual_change_val,target_class,net_transfers,selected,points,minutes
617,16,2025-11-06,80,0,0,6,2074,360,31
617,19,2025-11-09,80,0,0,0,2208,190,27
617,20,2025-11-10,80,0,0,-8,2211,290,29
617,22,2025-11-12,80,0,0,-20,2114,350,27
617,25,2025-11-15,80,0,0,-7,2083,260,32
617,28,2025-11-18,80,0,0,-37,2051,360,35
617,30,2025-11-20,80,0,0,-3,2142,330,31
617,31,2025-11-21,80,0,0,-7,2203,260,38
617,34,2025-11-23,80,0,0,-5,2195,240,34
617,36,2025-11-26,80,0,0,198,2457,190,26
617,38,2025-11-29,80,0,0,-9,2450,460,42
617,40,2025-11-30,80,0,0,5,2489,520,46
617,42,2025-12-03,80,0,0,-27,2533,0,0
32,4,2025-10-24,45,0,0,10,439,0,0
32,6,2025-10-26,45,0,0,-9,417,220,14
32,7,2025-10-28,45,0,0,9,436,320,28
32,9,2025-10-29,45,0,0,51,623,420,32
32,11,2025-10-31,45,0,0,177,1051,150,22
32,12,2025-11-02,45,0,0,50,1107,280,19
32,14,2025-11-04,45,0,0,644,1905,150,15
32,16,2025-11-06,45,1,1,52,2115,350,33
32,18,2025-11-08,46,0,0,36,2272,250,25
32,20,2025-11-09,46,0,0,60,2430,70,15
32,22,2025-11-12,46,0,0,120,2767,40,8
32,23,2025-11-13,46,0,0,-13,2747,250,21
32,27,2025-11-16,46,0,0,6,2828,30,11
32,29,2025-11-19,46,0,0,-49,2631,140,19
32,32,2025-11-22,46,0,0,-14,2599,30,7
32,34,2025-11-23,46,0,0,-11,2572,280,19
32,37,2025-11-26,46,0,0,9,2494,230,19
32,39,2025-11-29,46,0,0,24,2560,120,16
32,40,2025-11-30,46,0,0,-12,2562,100,12
32,42,2025-12-03,46,0,0,-76,2443,200,26
104,4,2025-10-24,70,0,0,-34,2525,260,22
104,6,2025-10-26,70,0,0,-18,2561,300,23
104,7,2025-10-27,70,0,0,-38,2583,0,0
104,9,2025-10-29,70,0,0,-11,2500,190,24
104,11,2025-10-31,70,0,0,-14,2519,260,25
104,13,2025-11-02,70,0,0,-6,2522,230,26
104,16,2025-11-06,70,0,0,-16,2472,230,22
104,18,2025-11-08,70,0,0,-26,2440,0,0
104,19,2025-11-09,70,0,0,-19,2423,140,22
104,21,2025-11-11,70,0,0,-59,2370,200,19
104,23,2025-11-13,70,0,0,-13,2347,390,20
104,24,2025-11-14,70,0,0,-5,2352,0,0
104,26,2025-11-15,70,0,0,-6,2325,320,22
104,28,2025-11-18,70,0,0,-16,2315,270,23
104,30,2025-11-20,70,0,0,-5,2317,190,25
104,32,2025-11-22,70,0,0,1,2331,200,25
104,34,2025-11-23,70,0,0,-8,2332,0,0
104,35,2025-11-25,70,0,0,-47,2287,380,34
104,38,2025-11-29,70,0,0,-3,2303,160,16
104,40,2025-11-30,70,0,0,-5,2296,0,0
104,41,2025-12-02,70,0,0,-23,2276,0,0
104,43,2025-12-04,70,0,0,-10,2252,200,23
551,3,2025-10-24,50,0,0,43,1271,90,15
551,6,2025-10-26,50,0,0,-24,1302,230,21
551,7,2025-10-28,50,0,0,-6,1325,120,17
551,9,2025-10-29,50,0,0,-11,1359,150,16
551,11,2025-10-31,50,0,0,-13,1344,290,18
551,13,2025-11-02,50,0,0,-1,1343,80,10
551,15,2025-11-05,50,0,0,10,1325,240,23
551,18,2025-11-08,50,0,0,0,1347,230,20
551,19,2025-11-09,50,0,0,12,1359,260,17
551,22,2025-11-12,50,0,0,24,1485,0,0
551,24,2025-11-14,50,0,0,-45,1412,200,17
551,26,2025-11-16,50,0,0,10,1434,280,22
551,28,2025-11-18,50,0,0,43,1484,160,14
551,30,2025-11-20,50,0,0,4,1480,160,15
551,32,2025-11-22,50,0,0,5,1490,370,20
551,34,2025-11-23,50,0,0,27,1529,230,26
551,35,2025-11-25,50,0,0,139,1679,300,21
551,37,2025-11-27,50,0,0,46,1795,100,16
551,39,2025-11-29,50,0,0,26,1852,160,19
551,40,2025-11-30,50,0,0,5,1877,270,27
551,42,2025-12-03,50,1,1,165,2177,200,18
431,4,2025-10-24,140,0,0,9,1955,400,35
431,5,2025-10-25,140,0,0,24,2044,320,34
431,7,2025-10-27,140,0,0,-35,2003,370,36
431,9,2025-10-29,140,0,0,5,2005,360,33
431,10,2025-10-30,140,0,0,-15,2012,350,34
431,12,2025-11-01,140,0,0,-10,1971,520,30
431,15,2025-11-05,140,0,0,-4,1897,270,34
431,18,2025-11-08,140,0,0,-4,1857,480,37
431,20,2025-11-09,140,0,0,-2,1864,410,37
431,21,2025-11-11,140,0,0,-45,1825,490,36
431,23,2025-11-13,140,0,0,-1,1811,540,36
431,25,2025-11-15,140,0,0,49,1906,410,37
431,27,2025-11-17,140,0,0,16,1920,480,42
431,29,2025-11-19,140,0,0,400,2491,380,36
431,31,2025-11-21,140,0,0,92,2597,350,29
431,33,2025-11-22,140,0,0,2,2535,570,33
431,34,2025-11-23,140,0,0,2,2543,330,27
431,36,2025-11-26,140,0,0,36,2661,350,26
431,38,2025-11-29,140,0,0,-7,2434,390,35
431,41,2025-12-02,140,-1,-1,-81,2288,440,32
431,43,2025-12-04,139,0,0,-7,2184,500,35
210,4,2025-10-25,135,0,0,-22,2704,160,30
210,7,2025-10-28,135,0,0,-181,2435,350,25
210,9,2025-10-29,135,0,0,-47,2337,470,40
210,12,2025-11-02,135,0,0,-11,2308,420,32
210,14,2025-11-04,135,0,0,-74,2240,460,39
210,16,2025-11-06,135,0,0,-14,2221,580,38
210,18,2025-11-08,135,0,0,-3,2241,330,38
210,20,2025-11-09,135,0,0,0,2246,440,37
210,23,2025-11-13,135,0,0,2,2217,470,34
210,25,2025-11-15,135,0,0,3,2228,350,32
210,27,2025-11-17,135,0,0,-6,2221,260,38
210,30,2025-11-20,135,0,0,-4,2136,480,40
210,32,2025-11-22,135,0,0,-2,2136,390,43
210,35,2025-11-25,135,0,0,-10,2131,540,36
210,37,2025-11-27,135,-1,-1,-4,2134,330,38
210,40,2025-11-30,134,0,0,0,2130,340,30
210,41,2025-12-02,134,0,0,-10,2126,430,37
210,43,2025-12-04,134,0,0,0,2129,550,36
133,4,2025-10-25,85,0,0,-31,2442,150,17
133,6,2025-10-26,85,0,0,-27,2411,230,20
133,7,2025-10-28,85,0,0,-103,2348,190,22
133,9,2025-10-30,85,0,0,-26,2293,80,21
133,12,2025-11-02,85,0,0,-12,2256,160,19
133,14,2025-11-04,85,-1,-1,-75,2176,170,18
133,16,2025-11-06,84,0,0,-15,2168,240,21
133,18,2025-11-08,84,0,0,-11,2160,100,17
133,19,2025-11-09,84,0,0,-6,2159,0,0
133,21,2025-11-11,84,0,0,-52,2102,170,16
133,23,2025-11-13,84,0,0,-7,2083,240,30
133,25,2025-11-15,84,0,0,-3,2073,190,27
133,27,2025-11-17,84,0,0,-7,2061,290,25
133,28,2025-11-18,84,0,0,-11,2059,130,17
133,30,2025-11-20,84,0,0,-4,2056,190,26
133,32,2025-11-22,84,0,0,0,2062,100,16
133,33,2025-11-23,84,0,0,-6,2060,230,27
133,35,2025-11-25,84,0,0,-1,2071,210,20
133,38,2025-11-29,84,0,0,-5,2075,130,19
133,39,2025-11-30,84,0,0,-3,2072,280,25
133,41,2025-12-02,84,0,0,-8,2065,220,23
133,43,2025-12-04,84,0,0,1,2066,250,26
314,4,2025-10-25,75,0,0,464,2233,170,20
314,6,2025-10-26,75,0,0,1,2339,250,23
314,8,2025-10-28,75,0,0,-36,2250,300,29
314,10,2025-10-31,75,0,0,-21,2194,230,28
314,13,2025-11-03,75,0,0,-12,2097,270,31
314,14,2025-11-04,75,0,0,-155,1940,400,34
314,16,2025-11-06,75,0,0,-10,1918,310,31
314,18,2025-11-08,75,0,0,-3,1908,330,32
314,19,2025-11-09,75,0,0,-7,1904,420,25
314,21,2025-11-11,75,0,0,-21,1889,320,38
314,23,2025-11-13,75,0,0,-12,1833,300,33
314,25,2025-11-15,75,0,0,2,1821,400,33
314,28,2025-11-18,75,0,0,28,1856,310,32
314,30,2025-11-20,75,0,0,13,1888,180,24
314,32,2025-11-22,75,0,0,-7,1869,310,23
314,34,2025-11-23,75,0,0,-6,1864,430,30
314,35,2025-11-25,75,0,0,43,1910,250,32
314,37,2025-11-27,75,0,0,7,1904,270,28
314,39,2025-11-30,75,0,0,-2,1927,370,32
314,41,2025-12-02,75,0,0,-5,1973,490,31
314,43,2025-12-04,75,0,0,40,2077,230,30
417,3,2025-10-23,55,0,0,-1,2807,110,14
417,5,2025-10-25,55,0,0,-104,2701,100,18
417,7,2025-10-28,55,0,0,-290,2384,190,17
417,8,2025-10-29,55,0,0,-95,2330,250,17
417,10,2025-10-31,55,0,0,-31,2319,330,22
417,13,2025-11-02,55,0,0,-14,2282,290,22
417,15,2025-11-05,55,0,0,-28,2302,80,13
417,16,2025-11-06,55,0,0,-8,2309,260,20
417,18,2025-11-08,55,0,0,-8,2318,170,21
417,20,2025-11-09,55,0,0,-19,2311,50,16
417,22,2025-11-12,55,0,0,-28,2207,310,30
417,23,2025-11-13,55,0,0,-5,2218,210,19
417,26,2025-11-16,55,0,0,3,2212,0,0
417,28,2025-11-18,55,0,0,-68,2138,70,18
417,30,2025-11-20,55,0,0,-14,2104,80,9
417,32,2025-11-22,55,0,0,-10,2100,390,24
417,34,2025-11-24,55,-1,-1,-1,2107,150,14
417,37,2025-11-27,54,0,0,-4,2090,180,12
417,38,2025-11-29,54,0,0,-3,2099,180,21
417,40,2025-11-30,54,0,0,-2,2104,210,13
417,42,2025-12-03,54,0,0,2,2102,200,21
296,4,2025-10-25,60,0,0,21,426,280,22
296,5,2025-10-26,60,0,0,29,472,440,23
296,7,2025-10-28,60,0,0,451,1213,200,25
296,9,2025-10-30,60,0,0,49,1426,230,28
296,11,2025-11-01,60,0,0,20,1505,380,26
296,13,2025-11-02,60,0,0,30,1575,270,29
296,14,2025-11-04,60,0,0,105,1699,270,30
296,16,2025-11-06,60,0,0,15,1807,300,28
296,18,2025-11-08,60,0,0,12,1842,380,27
296,20,2025-11-09,60,0,0,20,1899,310,28
296,22,2025-11-12,60,0,0,100,2149,360,30
296,23,2025-11-13,60,1,1,17,2172,240,25
296,26,2025-11-15,61,0,0,-11,2169,250,24
296,29,2025-11-19,61,0,0,312,2684,320,25
296,31,2025-11-21,61,0,0,54,2784,310,24
296,33,2025-11-23,61,0,0,0,2804,130,25
296,35,2025-11-25,61,0,0,-120,2686,150,26
296,37,2025-11-27,61,0,0,-20,2567,320,34
296,38,2025-11-29,61,0,0,-5,2567,130,30
296,40,2025-12-01,61,-1,-1,-22,2504,210,28
296,42,2025-12-03,60,0,0,-60,2229,120,28
552,3,2025-10-24,120,0,0,-1,429,440,37
552,6,2025-10-26,120,0,0,12,496,400,31
552,7,2025-10-28,120,0,0,38,585,270,32
552,9,2025-10-29,120,0,0,-7,601,450,33
552,11,2025-10-31,120,0,0,3,633,440,35
552,13,2025-11-02,120,0,0,12,669,440,32
552,15,2025-11-05,120,0,0,43,839,350,30
552,18,2025-11-08,120,0,0,3,864,400,34
552,19,2025-11-09,120,0,0,10,880,390,37
552,22,2025-11-12,120,0,0,154,1133,440,32
552,24,2025-11-14,120,0,0,58,1303,270,35
552,26,2025-11-16,120,0,0,1,1269,370,29
552,28,2025-11-18,120,0,0,-32,1256,540,37
552,30,2025-11-20,120,0,0,14,1333,320,31
552,32,2025-11-22,120,0,0,3,1404,530,29
552,34,2025-11-23,120,0,0,9,1473,340,35
552,35,2025-11-25,120,0,0,44,1543,510,37
552,37,2025-11-27,120,0,0,45,1694,430,38
552,39,2025-11-29,120,0,0,47,1836,360,39
552,40,2025-11-30,120,1,1,11,1858,230,32
552,42,2025-12-03,121,0,0,55,1978,330,34
21,4,2025-10-24,125,0,0,3,2693,330,33
21,6,2025-10-26,125,0,0,-49,2605,460,36
21,7,2025-10-28,125,0,0,-70,2581,310,31
21,9,2025-10-29,125,0,0,-4,2562,350,34
21,11,2025-10-31,125,0,0,-29,2515,360,35
21,12,2025-11-02,125,0,0,-16,2518,170,19
21,14,2025-11-04,125,0,0,-162,2323,420,32
21,16,2025-11-06,125,0,0,-30,2254,460,28
21,18,2025-11-08,125,0,0,-7,2246,500,37
21,20,2025-11-09,125,0,0,-1,2246,410,36
21,22,2025-11-12,125,0,0,-16,2194,430,35
21,23,2025-11-13,125,0,0,-14,2178,420,26
21,27,2025-11-16,125,0,0,-3,2154,530,38
21,29,2025-11-19,125,0,0,16,2155,400,32
21,32,2025-11-22,125,0,0,0,2162,180,32
21,34,2025-11-23,125,0,0,-3,2149,480,36
21,37,2025-11-26,125,0,0,-3,2081,520,31
21,39,2025-11-29,125,0,0,1,2085,330,38
21,40,2025-11-30,125,0,0,-5,2082,0,0
21,42,2025-12-03,125,0,0,-32,1971,400,35
144,5,2025-10-26,95,0,0,-49,2581,240,24
144,7,2025-10-28,95,0,0,-184,2377,110,18
144,9,2025-10-30,95,0,0,-60,2192,100,27
144,11,2025-11-01,95,0,0,-28,2138,200,31
144,14,2025-11-04,95,0,0,-117,1996,200,29
144,16,2025-11-06,95,0,0,-9,1971,130,23
144,18,2025-11-08,95,0,0,-8,1954,120,25
144,19,2025-11-09,95,0,0,-7,1951,280,27
144,22,2025-11-12,95,0,0,-19,1908,110,22
144,23,2025-11-13,95,0,0,-7,1905,50,7
144,26,2025-11-16,95,0,0,-10,1875,0,0
144,28,2025-11-18,95,0,0,-21,1853,290,36
144,30,2025-11-20,95,0,0,-2,1858,300,32
144,32,2025-11-22,95,0,0,0,1858,220,32
144,33,2025-11-23,95,0,0,1,1860,360,37
144,35,2025-11-25,95,-1,-1,0,1865,290,36
144,38,2025-11-29,94,0,0,-1,1877,450,37
144,39,2025-11-30,94,0,0,6,1885,300,34
144,41,2025-12-02,94,0,0,15,1907,210,36
144,43,2025-12-04,94,0,0,0,1907,240,33
268,4,2025-10-25,50,0,0,-93,3917,200,24
268,6,2025-10-27,50,0,0,-57,3867,90,18
268,7,2025-10-28,50,0,0,-411,3501,0,0
268,9,2025-10-30,50,0,0,-274,2830,0,0
268,11,2025-11-01,50,0,0,-83,2654,0,0
268,13,2025-11-03,50,0,0,-50,2560,0,0
268,14,2025-11-04,50,0,0,-353,2209,0,0
268,16,2025-11-06,50,0,0,-28,2112,0,0
268,19,2025-11-09,50,0,0,-13,2070,0,0
268,21,2025-11-11,50,0,0,-69,1995,0,0
268,23,2025-11-13,50,0,0,-9,1957,0,0
268,25,2025-11-15,50,0,0,-4,1944,0,0
268,26,2025-11-16,50,0,0,-2,1942,0,0
268,29,2025-11-19,50,0,0,-14,1910,80,16
268,34,2025-11-24,50,0,0,-3,1915,70,20
268,36,2025-11-26,50,0,0,2,1917,0,18
268,38,2025-11-29,50,0,0,-1,1924,120,22
268,40,2025-12-01,50,0,0,0,1926,190,24
268,41,2025-12-02,50,0,0,-1,1929,50,20
407,3,2025-10-23,80,0,0,-320,1894,0,0
407,5,2025-10-25,80,0,0,-67,1777,0,0
407,7,2025-10-28,80,0,0,-58,1727,0,0
407,8,2025-10-29,80,0,0,-25,1736,250,23
407,10,2025-10-31,80,0,0,-3,1780,150,16
407,13,2025-11-02,80,0,0,-9,1786,160,12
407,15,2025-11-05,80,0,0,-8,1804,210,23
407,16,2025-11-06,80,0,0,-7,1810,0,0
407,18,2025-11-08,80,0,0,-4,1796,180,21
407,20,2025-11-09,80,0,0,-4,1807,160,20
407,22,2025-11-12,80,0,0,-3,1809,310,15
407,23,2025-11-13,80,0,0,-6,1816,260,16
407,26,2025-11-16,80,0,0,0,1862,0,1
407,28,2025-11-18,80,0,0,-19,1858,0,0
407,30,2025-11-20,80,0,0,-10,1872,220,20
407,32,2025-11-22,80,0,0,-2,1900,200,18
407,34,2025-11-24,80,0,0,1,1923,160,14
407,37,2025-11-27,80,0,0,-8,1936,70,21
407,38,2025-11-29,80,0,0,-4,1957,260,24
407,40,2025-11-30,80,0,0,0,1966,0,0
407,42,2025-12-03,80,0,0,-9,1954,0,0
290,4,2025-10-25,95,0,0,1,1538,240,19
290,5,2025-10-26,95,0,0,-14,1533,250,20
290,7,2025-10-28,95,0,0,-36,1502,370,22
290,9,2025-10-30,95,0,0,-9,1494,430,30
290,11,2025-11-01,95,0,0,1,1513,260,26
290,13,2025-11-02,95,0,0,3,1522,230,28
290,14,2025-11-04,95,0,0,1,1530,180,22
290,16,2025-11-06,95,0,0,-7,1520,310,26
290,18,2025-11-08,95,0,0,-4,1513,220,28
290,20,2025-11-09,95,0,0,-11,1496,380,29
290,22,2025-11-12,95,0,0,9,1498,320,30
290,23,2025-11-13,95,0,0,-2,1497,370,23
290,26,2025-11-15,95,0,0,17,1526,300,25
290,29,2025-11-19,95,0,0,81,1660,260,25
290,31,2025-11-21,95,0,0,21,1694,460,27
290,33,2025-11-23,95,0,0,-2,1697,420,34
290,35,2025-11-25,95,0,0,37,1746,420,32
290,37,2025-11-27,95,0,0,27,1800,300,24
290,38,2025-11-29,95,0,0,12,1821,300,22
290,40,2025-12-01,95,0,0,10,1841,270,22
290,42,2025-12-03,95,0,0,28,1884,200,24
392,4,2025-10-24,150,0,0,-14,1906,440,34
392,6,2025-10-26,150,0,0,-2,1928,650,35
392,8,2025-10-29,150,0,0,22,2071,520,34
392,11,2025-11-01,150,0,0,25,2160,450,35
392,13,2025-11-03,150,0,0,-1,2111,480,32
392,14,2025-11-04,150,0,0,4,2167,380,32
392,16,2025-11-06,150,0,0,-3,2133,530,32
392,20,2025-11-09,150,0,0,1,2119,330,28
392,22,2025-11-12,150,0,0,7,2109,570,36
392,23,2025-11-13,150,0,0,7,2115,460,36
392,25,2025-11-15,150,0,0,-66,1978,0,0
392,28,2025-11-18,150,0,0,-171,1776,0,0
392,30,2025-11-20,150,0,0,-16,1719,470,34
392,33,2025-11-22,150,0,0,0,1724,580,36
392,35,2025-11-25,150,0,0,29,1769,390,32
392,37,2025-11-27,150,0,0,7,1773,410,33
392,38,2025-11-29,150,0,0,2,1768,510,39
392,40,2025-11-30,150,0,0,4,1782,380,33
392,42,2025-12-03,150,0,0,74,1858,420,39
392,43,2025-12-04,150,0,0,-4,1852,470,36
434,4,2025-10-24,150,0,0,7,2705,190,35
434,5,2025-10-25,150,0,0,-71,2678,450,35
434,7,2025-10-27,150,0,0,-122,2527,580,38
434,9,2025-10-29,150,0,0,52,2661,550,34
434,10,2025-10-30,150,0,0,48,2749,530,32
434,12,2025-11-01,150,0,0,20,2832,530,26
434,15,2025-11-05,150,0,0,73,2870,520,36
434,18,2025-11-08,150,0,0,-3,2870,380,36
434,20,2025-11-09,150,0,0,4,2872,420,34
434,21,2025-11-11,150,0,0,-17,2858,460,34
434,23,2025-11-13,150,0,0,8,2872,180,12
434,25,2025-11-15,150,0,0,-137,2527,0,0
434,27,2025-11-17,150,0,0,-38,2459,0,0
434,29,2025-11-19,150,0,0,-146,2028,0,0
434,31,2025-11-21,150,0,0,-27,1964,0,0
434,33,2025-11-22,150,0,0,-6,1952,0,0
434,34,2025-11-23,150,0,0,-9,1944,0,0
434,36,2025-11-26,150,0,0,-18,1861,0,0
434,38,2025-11-29,150,0,0,-11,1843,0,0
434,41,2025-12-02,150,0,0,-18,1819,0,0
434,43,2025-12-04,150,0,0,-3,1809,0,0
558,3,2025-10-24,150,0,0,2,273,370,35
558,6,2025-10-26,150,0,0,3,315,590,33
558,7,2025-10-28,150,0,0,43,366,180,29
558,9,2025-10-29,150,0,0,-4,356,490,32
558,11,2025-10-31,150,0,0,7,388,400,34
558,13,2025-11-02,150,0,0,0,377,650,32
558,15,2025-11-05,150,0,0,18,414,560,27
558,18,2025-11-08,150,0,0,2,447,410,35
558,19,2025-11-09,150,0,0,8,490,430,31
558,22,2025-11-12,150,0,0,132,728,420,30
558,24,2025-11-14,150,0,0,110,1050,720,34
558,26,2025-11-16,150,0,0,24,924,430,31
558,28,2025-11-18,150,0,0,187,1049,430,33
558,30,2025-11-20,150,0,0,103,1195,410,36
558,32,2025-11-22,150,0,0,6,1214,410,29
558,34,2025-11-23,150,0,0,4,1213,500,33
558,35,2025-11-25,150,0,0,113,1339,440,38
558,37,2025-11-27,150,1,1,42,1382,450,36
558,39,2025-11-29,151,0,0,26,1405,610,39
558,40,2025-11-30,151,0,0,24,1420,400,31
558,42,2025-12-03,151,0,0,97,1526,580,38
9,4,2025-10-24,85,0,0,-54,2475,0,0
9,5,2025-10-25,85,0,0,-175,2308,0,0
9,7,2025-10-28,85,0,0,-309,1922,20,20
9,9,2025-10-29,85,0,0,-49,1832,170,27
9,11,2025-10-31,85,0,0,-10,1814,220,22
9,13,2025-11-02,85,0,0,-9,1802,290,24
9,15,2025-11-05,85,0,0,-3,1754,300,25
9,18,2025-11-08,85,0,0,-1,1784,300,30
9,19,2025-11-09,85,0,0,-1,1788,340,27
9,21,2025-11-11,85,0,0,15,1820,250,31
9,23,2025-11-13,85,0,0,5,1841,260,22
9,24,2025-11-14,85,0,0,24,1876,180,19
9,27,2025-11-17,85,0,0,4,1877,320,26
9,29,2025-11-19,85,0,0,-29,1811,0,0
9,31,2025-11-21,85,0,0,-13,1780,60,20
9,33,2025-11-23,85,0,0,-3,1780,250,22
9,34,2025-11-23,85,0,0,-1,1781,160,21
9,36,2025-11-26,85,0,0,6,1783,370,29
9,38,2025-11-29,85,0,0,-3,1793,190,26
9,40,2025-11-30,85,0,0,0,1799,170,29
9,41,2025-12-02,85,0,0,-17,1785,160,21
9,43,2025-12-04,85,0,0,-5,1764,260,33
63,5,2025-10-25,65,0,0,28,1918,140,16
63,6,2025-10-26,65,0,0,-54,1872,300,22
63,8,2025-10-28,65,0,0,49,1961,130,19
63,10,2025-10-30,65,0,0,-34,1881,240,20
63,12,2025-11-01,65,0,0,-24,1823,220,18
63,13,2025-11-02,65,0,0,-20,1800,320,22
63,15,2025-11-05,65,0,0,-9,1715,240,17
63,18,2025-11-08,65,0,0,-7,1653,300,21
63,21,2025-11-11,65,0,0,-51,1600,280,28
63,23,2025-11-13,65,0,0,-3,1578,300,23
63,25,2025-11-15,65,0,0,82,1663,310,43
63,26,2025-11-16,65,0,0,29,1698,380,23
63,28,2025-11-18,65,0,0,87,1814,310,19
63,30,2025-11-20,65,0,0,5,1817,260,24
63,33,2025-11-22,65,0,0,2,1830,150,24
63,34,2025-11-23,65,0,0,0,1833,250,25
63,37,2025-11-27,65,0,0,25,1855,140,15
63,38,2025-11-29,65,0,0,1,1862,220,18
63,39,2025-11-29,65,0,0,-7,1857,230,30
63,41,2025-12-02,65,0,0,8,1864,270,22
63,43,2025-12-04,65,0,0,-5,1816,170,19
227,5,2025-10-26,55,0,0,505,2468,230,24
227,6,2025-10-26,55,0,0,112,2633,160,32
227,9,2025-10-30,55,0,0,89,3031,160,24
227,11,2025-10-31,55,0,0,-21,3000,130,28
227,12,2025-11-01,55,0,0,-31,2980,100,12
227,14,2025-11-04,55,0,0,-317,2630,130,20
227,16,2025-11-06,55,0,0,-40,2501,340,34
227,19,2025-11-09,55,0,0,1,2475,70,22
227,20,2025-11-10,55,0,0,-21,2464,70,26
227,22,2025-11-12,55,0,0,-64,2185,90,17
227,24,2025-11-14,55,0,0,-26,2142,140,21
227,26,2025-11-16,55,0,0,-12,2056,110,20
227,28,2025-11-18,55,0,0,-122,1930,220,28
227,30,2025-11-20,55,-1,-1,-12,1860,290,31
227,32,2025-11-22,54,0,0,-9,1837,230,25
227,35,2025-11-25,54,0,0,-35,1802,30,23
227,37,2025-11-27,54,0,0,-7,1770,130,27
227,38,2025-11-29,54,0,0,-11,1760,250,29
227,39,2025-11-30,54,0,0,-6,1761,80,22
227,41,2025-12-02,54,0,0,-53,1704,80,17
227,43,2025-12-04,54,-1,-1,-5,1662,290,17
304,4,2025-10-25,100,0,0,-4,1160,290,23
304,6,2025-10-26,100,0,0,-5,1172,210,31
304,8,2025-10-28,100,0,0,-15,1159,390,29
304,10,2025-10-31,100,0,0,-2,1170,400,35
304,13,2025-11-03,100,0,0,-2,1187,320,36
304,14,2025-11-04,100,0,0,-10,1185,290,31
304,16,2025-11-06,100,0,0,4,1199,450,31
304,18,2025-11-08,100,0,0,0,1220,400,36
304,19,2025-11-09,100,0,0,13,1269,290,33
304,21,2025-11-11,100,0,0,9,1355,380,37
304,23,2025-11-13,100,0,0,3,1444,440,33
304,25,2025-11-15,100,0,0,17,1565,310,35
304,28,2025-11-18,100,0,0,39,1658,210,32
304,30,2025-11-20,100,0,0,-1,1700,340,34
304,32,2025-11-22,100,0,0,-19,1723,0,0
304,34,2025-11-23,100,0,0,-10,1705,0,0
304,35,2025-11-25,100,0,0,-95,1611,0,0
304,37,2025-11-27,100,0,0,-11,1575,250,31
304,39,2025-11-30,100,0,0,-4,1570,540,36
304,41,2025-12-02,100,0,0,21,1601,460,32
304,43,2025-12-04,100,0,0,18,1647,330,33
110,4,2025-10-24,150,0,0,21,1099,560,34
110,6,2025-10-26,150,0,0,28,1194,380,33
110,7,2025-10-27,150,0,0,52,1269,400,29
110,9,2025-10-29,150,0,0,34,1403,340,31
110,11,2025-10-31,150,0,0,-31,1274,0,0
110,13,2025-11-02,150,0,0,-17,1207,580,35
110,16,2025-11-06,150,0,0,6,1175,690,35
110,18,2025-11-08,150,0,0,19,1251,540,25
110,19,2025-11-09,150,0,0,10,1266,500,35
110,21,2025-11-11,150,0,0,152,1425,620,40
110,23,2025-11-13,150,0,0,-32,1407,0,0
110,24,2025-11-14,150,0,0,82,1736,580,35
110,26,2025-11-15,150,0,0,18,1615,510,32
110,28,2025-11-18,150,0,0,52,1596,590,35
110,30,2025-11-20,150,0,0,45,1663,340,34
110,32,2025-11-22,150,0,0,6,1651,540,34
110,34,2025-11-23,150,0,0,-5,1633,600,32
110,35,2025-11-25,150,0,0,0,1662,370,33
110,38,2025-11-29,150,0,0,6,1564,540,35
110,40,2025-11-30,150,0,0,5,1576,500,38
110,41,2025-12-02,150,0,0,-23,1571,640,34
110,43,2025-12-04,150,0,0,78,1650,510,34
312,4,2025-10-25,45,0,0,-36,752,130,7
312,6,2025-10-26,45,0,0,-10,729,10,4
312,8,2025-10-28,45,0,0,-33,657,310,30
312,10,2025-10-31,45,-1,-1,5,677,140,26
312,13,2025-11-03,44,0,0,-1,696,340,26
312,14,2025-11-04,44,0,0,40,744,230,23
312,16,2025-11-06,44,0,0,13,785,150,23
312,18,2025-11-08,44,0,0,5,813,300,26
312,19,2025-11-09,44,0,0,15,833,270,27
312,21,2025-11-11,44,0,0,40,889,230,26
312,23,2025-11-13,44,0,0,7,931,200,27
312,25,2025-11-15,44,0,0,13,955,230,24
312,28,2025-11-18,44,0,0,82,1078,280,26
312,30,2025-11-20,44,0,0,21,1170,240,28
312,32,2025-11-22,44,0,0,10,1229,380,26
312,34,2025-11-23,44,0,0,22,1269,320,31
312,35,2025-11-25,44,0,0,142,1439,320,28
312,37,2025-11-27,44,0,0,14,1523,230,21
312,39,2025-11-30,44,0,0,31,1632,150,24
312,41,2025-12-02,44,1,1,83,1748,100,7
312,43,2025-12-04,45,0,0,-32,1646,100,22
412,3,2025-10-23,85,0,0,-24,1962,220,43
412,5,2025-10-25,85,0,0,-8,2005,150,27
412,7,2025-10-28,85,0,0,-77,1955,130,31
412,8,2025-10-29,85,0,0,-51,1929,230,34
412,10,2025-10-31,85,0,0,-15,1931,210,25
412,13,2025-11-02,85,0,0,-12,1899,0,0
412,15,2025-11-05,85,0,0,-48,1690,90,14
412,16,2025-11-06,85,0,0,-18,1676,0,0
412,18,2025-11-08,85,0,0,-13,1651,0,0
412,20,2025-11-09,85,0,0,-10,1628,0,0
412,22,2025-11-12,85,0,0,-18,1555,0,0
412,23,2025-11-13,85,0,0,-7,1550,0,0
412,26,2025-11-16,85,0,0,-8,1521,120,21
